,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
1271,24.11,11.0,48362.0,24.0,23.0,ack,55.0,-------,12.0,1510.0,16103.0,885665.0,server1,Router,5.762749,5.762749,5.772752,0.0,328.522947,18068.8,55.0,0.008446,0.0,5.762749,5.792758,1.030019,50.046382,Normal
1272,7.0,24.7,392605.0,23.0,24.0,tcp,1540.0,-------,8.0,11405.0,16090.0,24778600.0,Router,server1,35.76359,35.76359,35.773713,0.0,328.167486,505378.0,1540.0,0.236307,0.0,35.743343,35.773713,1.0,50.029842,Normal
1273,6.0,24.6,562153.0,23.0,24.0,tcp,1540.0,-------,7.0,15679.0,16091.0,24780100.0,Router,server1,48.767227,48.767411,48.777535,0.000184,328.192835,505416.0,1540.0,0.236321,0.000184,48.746981,48.777535,1.0,50.029102,Normal
1274,14.0,24.14,57699.0,23.0,24.0,tcp,1540.0,-------,15.0,1806.0,16103.0,24798600.0,Router,server1,6.66435,6.66435,6.674474,0.0,328.431807,505785.0,1540.0,0.236498,0.0,6.644104,6.674474,1.0,50.029965,Normal
1275,0.1,24.2,591671.0,21.0,23.0,cbr,1000.0,-------,21.0,3772.0,6250.0,6250000.0,Switch1,Router,55.18608,55.18608,55.19616,0.0,124.944425,124944.0,1000.0,0.059605,0.0,55.176,55.20624,25.0,75.02224,Normal
1276,2.1,24.22,339544.0,2.0,21.0,cbr,1000.0,-------,23.0,834.0,6250.0,6250000.0,clien-2,Switch1,31.672,31.672,31.68208,0.0,124.943625,124944.0,1000.0,0.059605,0.000388,31.672,31.702628,25.0,75.02256,Normal
1277,13.1,24.33,358734.0,23.0,24.0,cbr,1000.0,-------,34.0,1018.0,6250.0,6250000.0,Router,server1,33.1644,33.164756,33.174836,0.000356,124.943026,124943.0,1000.0,0.059605,0.000596,33.144,33.174836,25.0,75.0228,Normal
1278,18.1,24.38,571404.0,18.0,22.0,cbr,1000.0,-------,39.0,3057.0,6250.0,6250000.0,clien-18,Switch2,49.456,49.456,49.46608,0.0,124.941028,124941.0,1000.0,0.059605,0.001384,49.456,49.487624,25.0,75.0236,Normal
1279,9.1,24.29,590709.0,9.0,21.0,cbr,1000.0,-------,30.0,3724.0,6250.0,6250000.0,clien-9,Switch1,54.792,54.792,54.80208,0.0,124.940828,124941.0,1000.0,0.059605,0.00144,54.792,54.82368,25.0,75.02368,Normal
1280,3.0,24.3,319496.0,3.0,21.0,tcp,1540.0,-------,4.0,9565.0,16091.0,24780100.0,clien-3,Switch1,30.132079,30.132079,30.142202,0.0,328.240918,505490.0,1540.0,0.236321,0.000124,30.132079,30.162572,1.0,50.02192,Normal
1281,24.0,0.0,176314.0,21.0,0.0,ack,55.0,-------,1.0,5499.0,16091.0,885005.0,Switch1,clien-0,17.837651,17.837651,17.847654,0.0,328.316229,18057.4,55.0,0.00844,0.0,17.817645,17.847654,1.03001,50.040685,Normal
1282,3.2,24.45,53172.0,21.0,23.0,cbr,1500.0,-------,24.0,1931.0,8655.0,12982500.0,switch1,router,50.583669,50.583909,50.594029,0.00024,962.684973,1444030.0,1500.0,0.123811,0.03108,50.573429,50.604509,1.0,9.99048,UDP-Flood
1283,15.0,24.15,440028.0,23.0,24.0,tcp,1540.0,-------,16.0,12607.0,16092.0,24781700.0,Router,server1,39.399859,39.400584,39.410707,0.000725,328.205808,505437.0,1540.0,0.236337,0.000725,39.379613,39.410707,1.0,50.030211,Normal
1284,7.0,24.7,484780.0,21.0,23.0,tcp,1540.0,-------,8.0,13729.0,16090.0,24778600.0,Switch1,Router,42.82469,42.82469,42.834813,0.0,328.167486,505378.0,1540.0,0.236307,0.0,42.814566,42.844936,1.0,50.029842,Normal
1285,17.1,24.37,637355.0,23.0,24.0,cbr,1000.0,-------,38.0,6039.0,6250.0,6250000.0,Router,server1,73.33272,73.33336,73.34344,0.00064,124.941427,124941.0,1000.0,0.059605,0.0012,73.312,73.34344,25.0,75.02344,Normal
1286,24.6,6.0,571664.0,24.0,23.0,ack,55.0,-------,7.0,15905.0,16091.0,885005.0,server1,Router,49.476925,49.476925,49.486928,0.0,328.19309,18050.6,55.0,0.00844,0.0,49.476925,49.506935,1.030048,50.059112,Normal
1287,24.1,10.0,50257.0,24.0,23.0,ack,55.0,-------,11.0,1566.0,16103.0,885665.0,server1,Router,5.940314,5.940314,5.950317,0.0,328.561918,18070.9,55.0,0.008446,0.0,5.940314,5.970323,1.030013,50.040562,Normal
1288,24.5,5.0,274330.0,21.0,5.0,ack,55.0,-------,6.0,8421.0,16091.0,885005.0,Switch1,clien-5,26.689056,26.689056,26.699059,0.0,328.204851,18051.3,55.0,0.00844,0.0,26.66905,26.699059,1.030042,50.057349,Normal
1289,7.0,24.7,323551.0,21.0,23.0,tcp,1540.0,-------,8.0,9665.0,16090.0,24778600.0,Switch1,Router,30.454196,30.454196,30.464319,0.0,328.167486,505378.0,1540.0,0.236307,0.0,30.444073,30.474442,1.0,50.029842,Normal
1290,24.13,13.0,524811.0,22.0,13.0,ack,55.0,-------,14.0,14738.0,16103.0,885665.0,Switch2,clien-13,45.902775,45.902775,45.912778,0.0,328.460278,18065.3,55.0,0.008446,0.0,45.882768,45.912778,1.030032,50.055747,Normal
1291,24.15,15.0,369530.0,22.0,15.0,ack,55.0,-------,16.0,10821.0,16092.0,885060.0,Switch2,clien-15,33.993748,33.993748,34.003751,0.0,328.206042,18051.3,55.0,0.008441,0.0,33.973742,34.003751,1.030045,50.060221,Normal
1292,11.1,24.31,633377.0,11.0,22.0,cbr,1000.0,-------,32.0,5842.0,6250.0,6250000.0,clien-11,Switch2,71.736,71.736,71.74608,0.0,124.943825,124944.0,1000.0,0.059605,0.00024,71.736,71.76648,25.0,75.02248,Normal
1293,24.9,9.0,220207.0,21.0,9.0,ack,55.0,-------,10.0,6853.0,16085.0,884675.0,Switch1,clien-9,21.96796,21.96796,21.977963,0.0,328.064183,18043.5,55.0,0.008437,0.0,21.947954,21.977963,1.030058,50.060098,Normal
1294,5.2,24.47,3751.0,23.0,24.0,cbr,1500.0,-------,26.0,144.0,9108.0,13662000.0,router,server1,4.531337,4.531577,4.541697,0.00024,1016.522962,1524780.0,1500.0,0.130291,0.03084,4.510857,4.541697,1.0,9.959955,UDP-Flood
1295,7.0,24.7,452571.0,7.0,21.0,tcp,1540.0,-------,8.0,12912.0,16090.0,24778600.0,clien-7,Switch1,40.34281,40.34281,40.352933,0.0,328.167486,505378.0,1540.0,0.236307,0.0,40.34281,40.373179,1.0,50.029842,Normal
1296,24.9,9.0,525407.0,24.0,23.0,ack,55.0,-------,10.0,14741.0,16085.0,884675.0,server1,Router,45.928718,45.928718,45.938722,0.0,328.064183,18043.5,55.0,0.008437,0.0,45.928718,45.958728,1.030058,50.060098,Normal
1297,24.13,13.0,329721.0,22.0,13.0,ack,55.0,-------,14.0,9812.0,16103.0,885665.0,Switch2,clien-13,30.937921,30.937921,30.947924,0.0,328.460278,18065.3,55.0,0.008446,0.0,30.917914,30.947924,1.030032,50.055747,Normal
1298,13.2,24.55,64241.0,13.0,22.0,cbr,1500.0,-------,34.0,2463.0,9108.0,13662000.0,client-13,switch2,60.977143,60.977503,60.987623,0.00036,1016.443439,1524670.0,1500.0,0.130291,0.038369,60.977143,61.015512,1.0,9.960656,UDP-Flood
1299,24.13,13.0,92465.0,23.0,22.0,ack,55.0,-------,14.0,2881.0,16103.0,885665.0,Router,Switch2,9.927829,9.927829,9.937832,0.0,328.460278,18065.3,55.0,0.008446,0.0,9.917826,9.947835,1.030032,50.055747,Normal
1300,19.1,24.39,404829.0,23.0,24.0,cbr,1000.0,-------,40.0,1460.0,6250.0,6250000.0,Router,server1,36.70085,36.701613,36.711693,0.000763,124.940628,124941.0,1000.0,0.059605,0.001453,36.68,36.711693,25.0,75.02376,Normal
1301,9.1,24.29,629522.0,21.0,23.0,cbr,1000.0,-------,30.0,5651.0,6250.0,6250000.0,Switch1,Router,70.21808,70.2188,70.22888,0.00072,124.940828,124941.0,1000.0,0.059605,0.00144,70.208,70.23968,25.0,75.02368,Normal
1302,24.6,6.0,242591.0,24.0,23.0,ack,55.0,-------,7.0,7552.0,16091.0,885005.0,server1,Router,24.053704,24.053704,24.063707,0.0,328.19309,18050.6,55.0,0.00844,0.0,24.053704,24.083714,1.030048,50.059112,Normal
1303,24.5,5.0,154060.0,23.0,21.0,ack,55.0,-------,6.0,4796.0,16091.0,885005.0,Router,Switch1,15.729116,15.729116,15.739119,0.0,328.204851,18051.3,55.0,0.00844,0.0,15.719113,15.749122,1.030042,50.057349,Normal
1304,5.2,24.47,14892.0,21.0,23.0,cbr,692.0,-------,26.0,575.0,9108.0,6302740.0,switch1,router,14.907798,14.910374,14.920429,0.002576,1016.522962,703434.0,692.0,0.060108,0.036526,14.897143,14.933669,1.0,9.959955,UDP-Flood
1305,10.0,24.1,333486.0,22.0,23.0,tcp,1540.0,-------,11.0,9928.0,16103.0,24798600.0,Switch2,Router,31.21742,31.21742,31.227543,0.0,328.561898,505985.0,1540.0,0.236498,0.0,31.207297,31.237666,1.0,50.010552,Normal
1306,0.1,24.2,422313.0,23.0,24.0,cbr,1000.0,-------,21.0,1628.0,6250.0,6250000.0,Router,server1,38.04416,38.044197,38.054277,3.7e-05,124.944425,124944.0,1000.0,0.059605,3.7e-05,38.024,38.054277,25.0,75.02224,Normal
1307,8.0,24.8,515346.0,23.0,24.0,tcp,1540.0,-------,9.0,14493.0,16088.0,24775500.0,Router,server1,45.179411,45.179411,45.189535,0.0,328.11323,505294.0,1540.0,0.236278,0.0,45.159165,45.189535,1.0,50.031854,Normal
1308,3.0,24.3,2376.0,21.0,23.0,tcp,1540.0,-------,4.0,81.0,16091.0,24780100.0,Switch1,Router,1.443752,1.443752,1.453875,0.0,328.240918,505490.0,1540.0,0.236321,0.0,1.433629,1.463998,1.0,50.02192,Normal
1309,24.12,12.0,14371.0,22.0,12.0,ack,55.0,-------,13.0,446.0,16103.0,885665.0,Switch2,clien-12,2.58389,2.58389,2.593893,0.0,328.491596,18067.0,55.0,0.008446,0.0,2.563883,2.593893,1.030026,50.051067,Normal
1310,5.0,24.5,298112.0,23.0,24.0,tcp,1540.0,-------,6.0,9030.0,16091.0,24780100.0,Router,server1,28.515459,28.515459,28.525582,0.0,328.204637,505434.0,1540.0,0.236321,0.0,28.495213,28.525582,1.0,50.027339,Normal
1311,1.1,24.21,607770.0,21.0,23.0,cbr,1000.0,-------,22.0,4571.0,6250.0,6250000.0,Switch1,Router,61.57808,61.57816,61.58824,8e-05,124.944025,124944.0,1000.0,0.059605,0.00016,61.568,61.5984,25.0,75.0224,Normal
1312,6.0,24.6,196303.0,23.0,24.0,tcp,1540.0,-------,7.0,6130.0,16091.0,24780100.0,Router,server1,19.71579,19.71579,19.725913,0.0,328.192835,505416.0,1540.0,0.236321,0.0,19.695544,19.725913,1.0,50.029102,Normal
1313,8.0,24.8,241678.0,23.0,24.0,tcp,1540.0,-------,9.0,7537.0,16088.0,24775500.0,Router,server1,23.989238,23.989238,23.999362,0.0,328.11323,505294.0,1540.0,0.236278,0.0,23.968992,23.999362,1.0,50.031854,Normal
1314,11.2,24.53,75129.0,11.0,22.0,cbr,692.0,-------,32.0,2885.0,9108.0,6302740.0,client-11,switch2,71.217143,71.217743,71.227798,0.0006,1016.449678,703384.0,692.0,0.060108,0.037172,71.217143,71.254315,1.0,9.960601,UDP-Flood
1315,24.5,5.0,487058.0,24.0,23.0,ack,55.0,-------,6.0,13782.0,16091.0,885005.0,server1,Router,42.988482,42.988482,42.998485,0.0,328.204851,18051.3,55.0,0.00844,0.0,42.988482,43.018491,1.030042,50.057349,Normal
1316,24.1,1.0,307137.0,23.0,21.0,ack,55.0,-------,2.0,9248.0,16091.0,885005.0,Router,Switch1,29.195813,29.195813,29.205816,0.0,328.297902,18056.4,55.0,0.00844,0.0,29.18581,29.215819,1.030016,50.043427,Normal
1317,24.15,15.0,391234.0,23.0,22.0,ack,55.0,-------,16.0,11370.0,16092.0,885060.0,Router,Switch2,35.647194,35.647194,35.657198,0.0,328.206042,18051.3,55.0,0.008441,0.0,35.637191,35.667201,1.030045,50.060221,Normal
1318,24.14,14.0,39304.0,23.0,22.0,ack,55.0,-------,15.0,1219.0,16103.0,885665.0,Router,Switch2,4.918696,4.918696,4.928699,0.0,328.432001,18063.8,55.0,0.008446,0.0,4.908693,4.938702,1.030038,50.059974,Normal
1319,24.2,2.0,449591.0,23.0,21.0,ack,55.0,-------,3.0,12833.0,16091.0,885005.0,Router,Switch1,40.123056,40.123056,40.133059,0.0,328.26412,18054.5,55.0,0.00844,0.0,40.113053,40.143062,1.030022,50.048477,Normal
1320,5.0,24.5,82120.0,5.0,21.0,tcp,1540.0,-------,6.0,2564.0,16091.0,24780100.0,clien-5,Switch1,8.944304,8.944304,8.954427,0.0,328.204637,505434.0,1540.0,0.236321,0.0,8.944304,8.974674,1.0,50.027339,Normal
1321,24.11,11.0,221449.0,23.0,22.0,ack,55.0,-------,12.0,6904.0,16103.0,885665.0,Router,Switch2,22.073904,22.073904,22.083907,0.0,328.522947,18068.8,55.0,0.008446,0.0,22.063901,22.09391,1.030019,50.046382,Normal
1322,5.0,24.5,99231.0,21.0,23.0,tcp,1540.0,-------,6.0,3094.0,16091.0,24780100.0,Switch1,Router,10.566062,10.566062,10.576186,0.0,328.204637,505434.0,1540.0,0.236321,0.0,10.555939,10.586309,1.0,50.027339,Normal
1323,15.0,24.15,393198.0,23.0,24.0,tcp,1540.0,-------,16.0,11426.0,16092.0,24781700.0,Router,server1,35.807781,35.809258,35.819381,0.001477,328.205808,505437.0,1540.0,0.236337,0.001477,35.787534,35.819381,1.0,50.030211,Normal
1324,24.3,3.0,131550.0,23.0,21.0,ack,55.0,-------,4.0,4093.0,16091.0,885005.0,Router,Switch1,13.608866,13.608866,13.618869,0.0,328.241051,18053.3,55.0,0.00844,0.0,13.598862,13.628872,1.030029,50.051929,Normal
1325,24.1,1.0,229611.0,23.0,21.0,ack,55.0,-------,2.0,7159.0,16091.0,885005.0,Router,Switch1,22.842448,22.842448,22.852451,0.0,328.297902,18056.4,55.0,0.00844,0.0,22.832445,22.862454,1.030016,50.043427,Normal
1326,17.2,24.59,74707.0,17.0,22.0,cbr,1500.0,-------,38.0,2864.0,9108.0,13662000.0,client-17,switch2,70.778286,70.778526,70.788646,0.00024,1016.424609,1524640.0,1500.0,0.130291,0.03432,70.778286,70.812606,1.0,9.960822,UDP-Flood
1327,5.0,24.5,464032.0,21.0,23.0,tcp,1540.0,-------,6.0,13204.0,16091.0,24780100.0,Switch1,Router,41.232826,41.232826,41.242949,0.0,328.204637,505434.0,1540.0,0.236321,0.0,41.222702,41.253072,1.0,50.027339,Normal
1328,24.9,9.0,307069.0,21.0,9.0,ack,55.0,-------,10.0,9241.0,16085.0,884675.0,Switch1,clien-9,29.201013,29.201013,29.211016,0.0,328.064183,18043.5,55.0,0.008437,0.0,29.181006,29.211016,1.030058,50.060098,Normal
1329,7.0,24.7,397813.0,7.0,21.0,tcp,1540.0,-------,8.0,11535.0,16090.0,24778600.0,clien-7,Switch1,36.143418,36.143418,36.153541,0.0,328.167486,505378.0,1540.0,0.236307,0.0,36.143418,36.173788,1.0,50.029842,Normal
1330,24.7,7.0,323641.0,24.0,23.0,ack,55.0,-------,8.0,9657.0,16090.0,884950.0,server1,Router,30.450746,30.450746,30.460749,0.0,328.167767,18049.2,55.0,0.00844,0.0,30.450746,30.480755,1.030051,50.059851,Normal
1331,13.0,24.13,14717.0,13.0,22.0,tcp,1540.0,-------,14.0,468.0,16103.0,24798600.0,clien-13,Switch2,2.596973,2.596973,2.607096,0.0,328.460131,505828.0,1540.0,0.236498,0.0,2.596973,2.627342,1.0,50.025737,UDP-Flood
1332,24.4,4.0,220295.0,23.0,21.0,ack,55.0,-------,5.0,6863.0,16091.0,885005.0,Router,Switch1,21.965268,21.965268,21.975272,0.0,328.218006,18052.0,55.0,0.00844,0.0,21.955265,21.985275,1.030035,50.055377,Normal
1333,24.2,2.0,102053.0,24.0,23.0,ack,55.0,-------,3.0,3182.0,16091.0,885005.0,server1,Router,10.82068,10.82068,10.830683,0.0,328.26412,18054.5,55.0,0.00844,0.0,10.82068,10.85069,1.030022,50.048477,Normal
1334,12.0,24.12,224843.0,22.0,23.0,tcp,1540.0,-------,13.0,7018.0,16103.0,24798600.0,Switch2,Router,22.392378,22.392378,22.402501,0.0,328.491489,505876.0,1540.0,0.236498,0.0,22.382254,22.412624,1.0,50.021057,Normal
1335,24.1,1.0,422234.0,24.0,23.0,ack,55.0,-------,2.0,12143.0,16091.0,885005.0,server1,Router,38.016003,38.016003,38.026007,0.0,328.297902,18056.4,55.0,0.00844,0.0,38.016003,38.046013,1.030016,50.043427,Normal
1336,16.1,24.36,623076.0,23.0,24.0,cbr,1000.0,-------,37.0,5331.0,6250.0,6250000.0,Router,server1,67.66864,67.6692,67.67928,0.00056,124.941827,124942.0,1000.0,0.059605,0.00104,67.648,67.67928,25.0,75.02328,Normal
1337,4.1,24.24,584474.0,21.0,23.0,cbr,1000.0,-------,25.0,3414.0,6250.0,6250000.0,Switch1,Router,52.32208,52.3224,52.33248,0.00032,124.942826,124943.0,1000.0,0.059605,0.00064,52.312,52.34288,25.0,75.02288,Normal
1338,24.8,8.0,69033.0,23.0,21.0,ack,55.0,-------,9.0,2143.0,16088.0,884840.0,Router,Switch1,7.719301,7.719301,7.729304,0.0,328.113525,18046.2,55.0,0.008438,0.0,7.709298,7.739307,1.030054,50.061864,Normal
1339,26.0,25.1,49414.0,26.0,25.0,ack,576.0,-------,1.0,2651593.0,5628.0,3241730.0,webserverlistin,webcache,47.071888,47.186352,47.225568,0.114464,658.090443,379060.0,576.0,0.030916,0.15368,47.071888,47.225568,1.447776,9.999792,Normal
1340,24.2,2.0,129601.0,21.0,2.0,ack,55.0,-------,3.0,4039.0,16091.0,885005.0,Switch1,clien-2,13.436253,13.436253,13.446256,0.0,328.26412,18054.5,55.0,0.00844,0.0,13.416246,13.446256,1.030022,50.048477,Normal
1341,6.0,24.6,504963.0,23.0,24.0,tcp,1540.0,-------,7.0,14238.0,16091.0,24780100.0,Router,server1,44.381877,44.383293,44.393416,0.001416,328.192835,505416.0,1540.0,0.236321,0.0016,44.361446,44.393416,1.0,50.029102,Normal
1342,17.0,24.19,4319.0,23.0,24.0,ping,65535.0,-------,0.0,-1.0,210.0,13762400.0,router,server1,5.067185,5.109128,5.12437,0.041943,23.015288,1508310.0,65535.2,0.131248,0.12437,5.0,5.12437,0.0,9.12437,Smurf
1343,1.2,24.43,1700.0,23.0,24.0,cbr,1500.0,-------,22.0,67.0,9108.0,13662000.0,router,server1,2.630103,2.630823,2.640943,0.00072,1016.54293,1524810.0,1500.0,0.130291,0.0318,2.609143,2.640943,1.0,9.959779,UDP-Flood
1344,1.0,24.1,182458.0,1.0,21.0,tcp,1540.0,-------,2.0,5698.0,16091.0,24780100.0,clien-1,Switch1,18.394024,18.394024,18.404147,0.0,328.297855,505578.0,1540.0,0.236321,0.0,18.394024,18.424394,1.0,50.013418,Normal
1345,16.2,24.58,33771.0,16.0,22.0,cbr,1500.0,-------,37.0,1294.0,9108.0,13662000.0,client-16,switch2,32.451429,32.451909,32.462029,0.00048,1016.430848,1524650.0,1500.0,0.130291,0.036876,32.451429,32.488305,1.0,9.960767,UDP-Flood
1346,1.0,24.1,341681.0,21.0,23.0,tcp,1540.0,-------,2.0,10130.0,16091.0,24780100.0,Switch1,Router,31.845102,31.845102,31.855225,0.0,328.297855,505578.0,1540.0,0.236321,0.0,31.834978,31.865348,1.0,50.013418,Normal
1347,19.1,24.39,459795.0,23.0,24.0,cbr,1000.0,-------,40.0,1987.0,6250.0,6250000.0,Router,server1,40.91688,40.917661,40.927741,0.000781,124.940628,124941.0,1000.0,0.059605,0.001501,40.896,40.927741,25.0,75.02376,Normal
1348,5.0,24.5,233273.0,23.0,24.0,tcp,1540.0,-------,6.0,7277.0,16091.0,24780100.0,Router,server1,23.196424,23.196424,23.206547,0.0,328.204637,505434.0,1540.0,0.236321,0.0,23.176178,23.206547,1.0,50.027339,Normal
1349,6.0,24.6,162945.0,23.0,24.0,tcp,1540.0,-------,7.0,5090.0,16091.0,24780100.0,Router,server1,16.575832,16.575832,16.585955,0.0,328.192835,505416.0,1540.0,0.236321,0.0,16.555585,16.585955,1.0,50.029102,Normal
1350,12.0,24.12,172247.0,12.0,22.0,tcp,1540.0,-------,13.0,5379.0,16103.0,24798600.0,clien-12,Switch2,17.431406,17.431406,17.44153,0.0,328.491489,505876.0,1540.0,0.236498,0.0,17.431406,17.461776,1.0,50.021057,Normal
1351,3.1,24.23,521734.0,3.0,21.0,cbr,1000.0,-------,24.0,2581.0,6250.0,6250000.0,clien-3,Switch1,45.648,45.648,45.65808,0.0,124.943226,124943.0,1000.0,0.059605,0.000614,45.648,45.678854,25.0,75.02272,Normal
1352,1.0,24.1,229914.0,1.0,21.0,tcp,1540.0,-------,2.0,7175.0,16091.0,24780100.0,clien-1,Switch1,22.861222,22.861222,22.871346,0.0,328.297855,505578.0,1540.0,0.236321,0.0,22.861222,22.891592,1.0,50.013418,Normal
1353,24.11,11.0,196242.0,23.0,22.0,ack,55.0,-------,12.0,6115.0,16103.0,885665.0,Router,Switch2,19.701621,19.701621,19.711624,0.0,328.522947,18068.8,55.0,0.008446,0.0,19.691618,19.721627,1.030019,50.046382,Normal
1354,18.1,24.38,599851.0,23.0,24.0,cbr,1000.0,-------,39.0,4177.0,6250.0,6250000.0,Router,server1,58.4368,58.43752,58.4476,0.00072,124.941028,124941.0,1000.0,0.059605,0.00136,58.416,58.4476,25.0,75.0236,Normal
1355,24.6,6.0,128598.0,24.0,23.0,ack,55.0,-------,7.0,4004.0,16091.0,885005.0,server1,Router,13.323215,13.323215,13.333218,0.0,328.19309,18050.6,55.0,0.00844,0.0,13.323215,13.353224,1.030048,50.059112,Normal
1356,15.0,24.15,436616.0,23.0,24.0,tcp,1540.0,-------,16.0,12522.0,16092.0,24781700.0,Router,server1,39.13924,39.13924,39.149363,0.0,328.205808,505437.0,1540.0,0.236337,0.0,39.118994,39.149363,1.0,50.030211,Normal
1357,10.0,24.1,85585.0,23.0,24.0,tcp,1540.0,-------,11.0,2675.0,16103.0,24798600.0,Router,server1,9.293069,9.293069,9.303192,0.0,328.561898,505985.0,1540.0,0.236498,0.0,9.272822,9.303192,1.0,50.010552,Normal
1358,9.2,24.51,9730.0,23.0,24.0,cbr,1500.0,-------,30.0,373.0,9108.0,13662000.0,router,server1,10.091034,10.132754,10.142874,0.04172,1016.496869,1524750.0,1500.0,0.130291,0.07316,10.069714,10.142874,1.0,9.960185,UDP-Flood
1359,24.0,0.0,169550.0,23.0,21.0,ack,55.0,-------,1.0,5288.0,16091.0,885005.0,Router,Switch1,17.191361,17.191361,17.201364,0.0,328.316229,18057.4,55.0,0.00844,0.0,17.181358,17.211367,1.03001,50.040685,Normal
1360,2.0,24.2,160688.0,21.0,23.0,tcp,1540.0,-------,3.0,5015.0,16091.0,24780100.0,Switch1,Router,16.353595,16.353595,16.363718,0.0,328.26404,505526.0,1540.0,0.236321,0.0,16.343472,16.373842,1.0,50.018467,Normal
1361,24.3,3.0,212386.0,21.0,3.0,ack,55.0,-------,4.0,6617.0,16091.0,885005.0,Switch1,clien-3,21.227757,21.227757,21.23776,0.0,328.241051,18053.3,55.0,0.00844,0.0,21.20775,21.23776,1.030029,50.051929,Normal
1362,24.4,4.0,108522.0,21.0,4.0,ack,55.0,-------,5.0,3380.0,16091.0,885005.0,Switch1,clien-4,11.450146,11.450146,11.460149,0.0,328.218006,18052.0,55.0,0.00844,0.0,11.430139,11.460149,1.030035,50.055377,Normal
1363,16.1,24.36,601408.0,16.0,22.0,cbr,1000.0,-------,37.0,4254.0,6250.0,6250000.0,clien-16,Switch2,59.032,59.032,59.04208,0.0,124.941827,124942.0,1000.0,0.059605,0.00104,59.032,59.06328,25.0,75.02328,Normal
1364,24.0,0.0,525417.0,21.0,0.0,ack,55.0,-------,1.0,14745.0,16091.0,885005.0,Switch1,clien-0,45.94971,45.94971,45.959714,0.0,328.316229,18057.4,55.0,0.00844,0.0,45.929704,45.959714,1.03001,50.040685,Normal
1365,2.2,24.44,30564.0,23.0,24.0,cbr,1192.0,-------,23.0,1114.0,8655.0,10316800.0,router,server1,29.532318,29.533303,29.543398,0.000985,962.684973,1147520.0,1192.0,0.098389,0.032255,29.511143,29.543398,1.0,9.99048,UDP-Flood
1366,5.2,24.47,67687.0,5.0,21.0,cbr,1500.0,-------,26.0,2592.0,9108.0,13662000.0,client-5,switch1,64.195429,64.195429,64.205549,0.0,1016.522962,1524780.0,1500.0,0.130291,0.03084,64.195429,64.226269,1.0,9.959955,UDP-Flood
1367,24.15,15.0,192027.0,22.0,15.0,ack,55.0,-------,16.0,5985.0,16092.0,885060.0,Switch2,clien-15,19.315996,19.315996,19.326,0.0,328.206042,18051.3,55.0,0.008441,0.0,19.29599,19.326,1.030045,50.060221,Normal
1368,15.1,24.35,582053.0,23.0,24.0,cbr,1000.0,-------,36.0,3293.0,6250.0,6250000.0,Router,server1,51.36456,51.36504,51.37512,0.00048,124.942227,124942.0,1000.0,0.059605,0.00088,51.344,51.37512,25.0,75.02312,Normal
1369,10.0,24.1,97773.0,23.0,24.0,tcp,1540.0,-------,11.0,3060.0,16103.0,24798600.0,Router,server1,10.441506,10.441506,10.451629,0.0,328.561898,505985.0,1540.0,0.236498,0.0,10.421259,10.451629,1.0,50.010552,Normal
1370,2.0,24.2,234445.0,23.0,24.0,tcp,1540.0,-------,3.0,7314.0,16091.0,24780100.0,Router,server1,23.30708,23.30708,23.317203,0.0,328.26404,505526.0,1540.0,0.236321,0.0,23.286834,23.317203,1.0,50.018467,Normal
1371,9.0,24.9,221361.0,23.0,24.0,tcp,1540.0,-------,10.0,6910.0,16085.0,24770900.0,Router,server1,22.07282,22.07282,22.082943,0.0,328.063862,505218.0,1540.0,0.236234,0.0,22.052574,22.082943,1.0,50.030088,Normal
1372,9.0,24.9,345562.0,9.0,21.0,tcp,1540.0,-------,10.0,10213.0,16085.0,24770900.0,clien-9,Switch1,32.1346,32.1346,32.144723,0.0,328.063862,505218.0,1540.0,0.236234,0.0,32.1346,32.16497,1.0,50.030088,Normal
1373,8.2,24.5,10029.0,23.0,24.0,cbr,1500.0,-------,29.0,387.0,9108.0,13662000.0,router,server1,10.384686,10.386846,10.396966,0.00216,1016.516723,1524780.0,1500.0,0.130291,0.03468,10.362286,10.396966,1.0,9.96001,UDP-Flood
1374,6.0,24.6,299733.0,23.0,24.0,tcp,1540.0,-------,7.0,9069.0,16091.0,24780100.0,Router,server1,28.638974,28.64028,28.650403,0.001306,328.192835,505416.0,1540.0,0.236321,0.001847,28.618187,28.650403,1.0,50.029102,Normal
1375,24.3,3.0,397677.0,21.0,3.0,ack,55.0,-------,4.0,11524.0,16091.0,885005.0,Switch1,clien-3,36.152734,36.152734,36.162738,0.0,328.241051,18053.3,55.0,0.00844,0.0,36.132728,36.162738,1.030029,50.051929,Normal
